Date,AXISBANK.NS,BANKBARODA.NS,CANBK.NS,HDFCBANK.NS,ICICIBANK.NS,INDUSINDBK.NS,KOTAKBANK.NS,SBIN.NS
2022-11-04,868.0999755859375,144.5500030517578,59.41999816894531,1497.1500244140625,905.2999877929688,1152.699951171875,1899.949951171875,593.9500122070312
2022-11-07,872.9500122070312,158.35000610351562,61.88999938964844,1508.800048828125,917.5,1144.1500244140625,1882.5999755859375,614.1500244140625
2022-11-09,873.7000122070312,166.3000030517578,62.81999969482422,1508.3499755859375,910.5,1149.0,1893.4000244140625,615.5499877929688
2022-11-10,843.7000122070312,165.4499969482422,61.38999938964844,1524.75,910.7000122070312,1127.3499755859375,1912.1500244140625,605.75
2022-11-11,850.7000122070312,161.75,60.88999938964844,1611.1500244140625,906.5499877929688,1140.0,1899.0999755859375,601.2999877929688
2022-11-14,851.0,163.89999389648438,60.84000015258789,1615.050048828125,894.9500122070312,1152.949951171875,1922.800048828125,592.5499877929688
2022-11-15,858.6500244140625,162.9499969482422,61.86000061035156,1619.0,911.7000122070312,1152.8499755859375,1912.4000244140625,600.8499755859375
2022-11-16,855.4000244140625,163.3000030517578,61.40999984741211,1632.9000244140625,913.5999755859375,1144.0999755859375,1965.9000244140625,599.75
2022-11-17,858.2000122070312,163.6999969482422,61.45000076293945,1618.1500244140625,919.7999877929688,1146.5,1950.550048828125,599.0499877929688
2022-11-18,859.2000122070312,163.10000610351562,61.88999938964844,1613.9000244140625,920.3499755859375,1128.6500244140625,1959.550048828125,602.7000122070312
2022-11-21,870.0499877929688,161.89999389648438,62.790000915527344,1597.3499755859375,921.4000244140625,1139.0,1944.0999755859375,598.0999755859375
2022-11-22,870.0499877929688,166.75,63.7400016784668,1595.0,923.7000122070312,1169.4000244140625,1939.75,599.0999755859375
2022-11-23,874.7000122070312,168.85000610351562,64.98999786376953,1599.1500244140625,927.4500122070312,1174.3499755859375,1953.3499755859375,607.6500244140625
2022-11-24,878.5499877929688,170.39999389648438,65.70999908447266,1625.1500244140625,938.8499755859375,1175.550048828125,1944.8499755859375,609.3499755859375
2022-11-25,887.75,167.85000610351562,65.37000274658203,1617.6500244140625,930.2999877929688,1187.0999755859375,1928.4000244140625,607.4000244140625
2022-11-28,891.7000122070312,167.85000610351562,64.83000183105469,1600.25,937.4000244140625,1197.8499755859375,1928.1500244140625,608.5999755859375
2022-11-29,892.5499877929688,167.8000030517578,64.3499984741211,1597.8499755859375,946.75,1180.5999755859375,1925.550048828125,608.5499877929688
2022-11-30,901.25,166.25,62.939998626708984,1608.449951171875,952.9000244140625,1167.800048828125,1947.050048828125,602.4500122070312
2022-12-01,903.8499755859375,171.75,64.18000030517578,1619.5,940.2000122070312,1173.9000244140625,1934.300048828125,608.0999755859375
2022-12-02,905.1500244140625,171.1999969482422,63.83000183105469,1607.0999755859375,930.5999755859375,1178.699951171875,1930.800048828125,607.5499877929688
2022-12-05,899.2000122070312,171.9499969482422,64.5,1612.949951171875,933.5999755859375,1195.5,1938.449951171875,617.2999877929688
2022-12-06,904.6500244140625,174.39999389648438,63.72999954223633,1611.1500244140625,922.6500244140625,1184.0999755859375,1935.25,608.9500122070312
2022-12-07,914.6500244140625,176.5,62.779998779296875,1610.449951171875,922.1500244140625,1164.6500244140625,1911.449951171875,607.0499877929688
2022-12-08,939.3499755859375,188.25,64.87999725341797,1619.5,931.9000244140625,1190.8499755859375,1897.0,611.6500244140625
2022-12-09,933.7000122070312,188.60000610351562,63.5099983215332,1631.050048828125,929.9000244140625,1202.5,1888.050048828125,616.5
2022-12-12,938.6500244140625,190.0500030517578,64.0999984741211,1643.75,930.2999877929688,1206.75,1865.75,613.0499877929688
2022-12-13,944.5999755859375,193.0,65.30000305175781,1648.300048828125,932.9500122070312,1234.949951171875,1868.5,616.75
2022-12-14,942.4000244140625,191.64999389648438,65.55999755859375,1662.25,921.75,1253.1500244140625,1873.199951171875,625.5
2022-12-15,938.1500244140625,184.5500030517578,64.0999984741211,1631.800048828125,908.7999877929688,1239.5999755859375,1863.199951171875,615.9500122070312
2022-12-16,935.0999755859375,182.0,62.20000076293945,1639.6500244140625,902.0,1229.550048828125,1840.550048828125,603.3499755859375
2022-12-19,946.2000122070312,182.4499969482422,63.59000015258789,1644.75,906.4500122070312,1223.550048828125,1858.1500244140625,604.4500122070312
2022-12-20,949.75,183.64999389648438,64.43000030517578,1633.4000244140625,909.7000122070312,1228.6500244140625,1847.0999755859375,604.4500122070312
2022-12-21,932.2999877929688,177.5500030517578,62.91999816894531,1617.5999755859375,892.25,1201.800048828125,1814.5999755859375,593.4000244140625
2022-12-22,919.5499877929688,176.60000610351562,62.369998931884766,1612.050048828125,890.6500244140625,1180.1500244140625,1826.050048828125,593.4000244140625
2022-12-23,906.5999755859375,169.0500030517578,58.310001373291016,1597.6500244140625,878.9000244140625,1147.8499755859375,1821.949951171875,574.0
2022-12-26,928.7000122070312,177.10000610351562,60.91999816894531,1629.449951171875,893.2000122070312,1195.699951171875,1813.550048828125,597.0999755859375
2022-12-27,932.2000122070312,177.60000610351562,61.40999984741211,1631.0999755859375,900.6500244140625,1202.3499755859375,1820.9000244140625,601.9000244140625
2022-12-28,924.7000122070312,181.8000030517578,63.220001220703125,1629.800048828125,898.9500122070312,1214.1500244140625,1820.0999755859375,601.0499877929688
2022-12-29,934.5499877929688,185.35000610351562,64.2300033569336,1641.300048828125,908.0499877929688,1231.1500244140625,1818.75,611.7999877929688
2022-12-30,933.75,185.6999969482422,66.66000366210938,1628.1500244140625,890.8499755859375,1220.0999755859375,1827.25,613.7000122070312
